"OxatisId";"ItemSKU";"Name";"TaxRate";"Price1VATExcluded";"Category1Name";"Category2Name";"Category3Name";"Category4Name";"Category5Name";"Category6Name";"Category7Name";"Category8Name";"Category9Name";"Category10Name";"BrandName";"Weight";"MetaTitle";"MetaDescription";"MetaKeywords";"EANCode";"ProductLanguage";"CanonicalURLCustomizedContent"
"31362589";"1955";"Ventilador Kenia Narvi - Ventilador Aspas retractiles 107cm. Ø.";"21,00";"142,15";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Narvi";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";;;;"Ventiladores de techo\Ventiladores Aspas Retractiles";"NARVI";"0";"Narvi Ventilador Kenia - Ventilador de aspas retractiles Narvi";"Asombrate del diseño del Ventilador Kenia de Narvi &#10003; Luz LED &#10003; Aspas retractiles &#10003; 3 velocidades de giro &#10003; Mando a distancia; &#10003; tonalidad de luz LED seleccionable &#10003;  oferta en ventilador Kenia Narvi";"Ventilador de techo, Kenia, Narvi, narvi, kenia, ventilador";;;"ventilador-de-techo-kenia-narvi"
"31362626";"2032-SN";"Ventilador Cristal Narvi - Ventilador Aspas retractiles 107cm. Ø.";"21,00";"161,16";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Narvi";;;;;;;;"NARVI";"0";"Narvi Ventilador Cristal - Ventilador de aspas retractiles Narvi copens";"Decora y refresca con el Ventilador Cristal de Narvi &#10003; Luz LED &#10003; Aspas retractiles &#10003; 3 velocidades de giro &#10003; Mando a distancia; &#10003; tonalidad de luz LED seleccionable &#10003;  oferta en ventilador Cristal Narvi";"Ventilador de techo, Cristal, Narvi, narvi, cristal, ventilador";;;"ventilador-de-techo-cristal-narvi"
"31362705";"3007-SN";"Ventilador Paris Narvi - Ventilador niquel 132cm. Ø.";"21,00";"103,305";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Narvi";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;;;;"NARVI";"0";"Narvi Ventilador Paris - Ventilador de techo plateado Narvi";"Compra el Ventilador Paris de Narvi &#10003; Luz de 2 bombillas &#10003; Mando a Distancia &#10003; 3 velocidades de giro &#10003; Programador de apagado; oferta en ventiladores Paris Narvi";"Ventilador de techo, Paris, Narvi, narvi, paris, ventilador";;;"ventilador-de-techo-paris-narvi"
"31362709";"3007-WH";"Ventilador Paris Narvi - Ventilador blanco 132cm. Ø.";"21,00";"103,305";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Narvi";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;;;;"NARVI";"0";"Narvi Ventilador Paris - Ventilador de techo blanco Narvi";"Compra el Ventilador Paris de Narvi &#10003; Luz de 2 bombillas &#10003; Mando a Distancia &#10003; 3 velocidades de giro &#10003; Programador de apagado; oferta en ventiladores Paris Narvi";"Ventilador de techo, Paris, Narvi, narvi, paris, ventilador";;;"ventilador-de-techo-paris-narvi"
"31363158";"85-160-25-115";"Ventilador Tanik Cristal Record - 107cm Marron Motor DC";"21,00";"206,61";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Cristal Record";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;;;;"CRISTAL RECORD";"0";"Ventilador Tanik CristalRecord -  Ventilador motor DC marron vintage";"Decora con el ventilador Tanik de CristalRecord &#10003; Motor DC &#10003; Mando a distancia &#10003; 5 velocidades &#10003; luz LED &#10003; 6 aspas decorativas &#10003; Mejor precio en ventiladores Cristal Record Tanik";"ventilador, tanik, Cristal Record, cristalrecord, Tanik, ventiladores";;;"ventilador-tanik-cristal-record"
"31363164";"85-160-25-281";"Ventilador Tanik Cristal Record - 107cm Gris Motor DC";"21,00";"206,61";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Cristal Record";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;;;;"CRISTAL RECORD";"0";"Ventilador Tanik CristalRecord -  Ventilador motor DC gris vintage";"Decora con el ventilador Tanik de CristalRecord &#10003; Motor DC &#10003; Mando a distancia &#10003; 5 velocidades &#10003; luz LED &#10003; 6 aspas decorativas &#10003; Mejor precio en ventiladores Cristal Record Tanik";"ventilador, tanik, Cristal Record, cristalrecord, Tanik, ventiladores";;;"ventilador-tanik-cristal-record"
"31363167";"85-160-25-100";"Ventilador Tanik Cristal Record - 107cm Blanco Motor DC";"21,00";"206,61";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Cristal Record";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;;;;"CRISTAL RECORD";"0";"Ventilador Tanik CristalRecord -  Ventilador motor DC Blanco vintage";"Decora con el ventilador Tanik de CristalRecord &#10003; Motor DC &#10003; Mando a distancia &#10003; 5 velocidades &#10003; luz LED &#10003; 6 aspas decorativas &#10003; Mejor precio en ventiladores Cristal Record Tanik";"ventilador, tanik, Cristal Record, cristalrecord, Tanik, ventiladores";;;"ventilador-tanik-cristal-record"
"31422553";"33728";"Ventilador Alo blanco FARO sin luz 152cm.Ø";"21,00";"198,35";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";;;;;;;;"FARO";"0";"Faro Alo. Ventilador Alo sin luz LED y aspa de madera. 33728";"Refrescate con el ventilador Alo de Faro &#10003; Envio gratis* &#10003; sin luz &#10003; Medida 152cmØ &#10003; aspas vintage de madera natural";"alo, faro, ventilador, Ventilador, Alo,  33728, Faro";"8421776183179";;"faro-ventilador-alo-33728"
"31422693";"33727";"Ventilador Alo FARO blanco iluminación LED. 152cm. Ø";"21,00";"219,01";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro con luz";;;"FARO";"0";"Faro Alo. Ventilador Alo con luz LED y aspa de madera. 33727";"Refrescate con el ventilador Alo de Faro &#10003; Envio gratis* &#10003; Luz LED incluida &#10003; Medida 152cmØ &#10003; aspas vintage de madera natural";"alo, faro, ventilador, Ventilador, Alo, led, 33727, Faro";"8421776183162";;"faro-ventilador-alo-luz-led-33727"
"31446670";"33469";"Ventilador de techo Fogo FARO Marrón 112cm.Ø";"21,00";"174,38";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro con luz";;;"FARO";"0";"Faro ventilador de techo Fogo marrón con luz LED. Ventiladores";"Ventilador de techo Faro Fogo marron con luz LED. Comprar Ventiladores Faro modernos con luz y mando a distancia con envio Gratis y LED serie Fogo";"ventilador de techo, faro, fogo, led";"8421776090521";;"faro-ventilador-de-techo-fogo-marron"
"31447109";"33712+33716";"Ventilador Yakarta FARO Blanco + Luz Faro 121cm.Ø";"21,00";"94,215";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro con luz";;;"FARO";"0";"Ventilador Faro Yakarta blanco + kit de luz. Vintage 33712+33716";"Compra el ventilador Yakarta Faro al mejor precio &#10003; Ventiladores de techo con kit de luz incluido Faro &#10003; Maxima calidad con un precio inmejorable &#10003; Decubrelo";"Yakarta, faro, ventilador de techo, luz, Faro, yakarta, blanco";;;"faro-ventilador-de-techo-yakarta-blanco-con-luz-33712"
"31457487";"33770";"Ventilador Sioux Faro - Motor Dc 132cm. Ø.";"21,00";"149,59";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro sin luz";"Ventiladores de techo\Ventiladores de exterior";"Iluminacion de exterior\ Ventiladores de exterior";"FARO";"0";"Ventilador Sioux Faro. Motor DC.  Mando a distancia  33770";"Disfruta del verano con el Ventilador Sioux de Faro &#10003; ventilador Sioux súper silencioso &#10003; Enorme torrente de aire &#10003; Motor DC &#10003; Envio gratis y mejor precio garantizado..";"Sioux, Faro, ventilador de techo, faro, motr DC, sioux";"8421776145863";;"faro-ventilador-sioux-motor-dc-33770"
"31457560";"33472N+33472K";"Ventilador Nias + Kit de luz LED FARO - Motor DC. 132cm. Ø";"21,00";"257,85";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Faro\Ventiladores Faro con luz";;;"FARO";"0";"Faro. Ventilador de techo Nias con luz LED - Ventilador Motor DC. ";"Ventilador de techo Nias de la marca Faro &#10003; ventilador Nias Super silencioso &#10003; compra ventilador Nias Faro al mejor precio GARANTIZADO &#10003; Pemba con motor DC de bajo consumo &#10003; Ventilador con iluminación LED.";"ventilador de techo, faro, Nias, dc";;;"faro-ventilador-de-techo-nias-con-luz-led"
"31484096";"119791603";"Ventilador Levante Niquel Fabrilamp motor DC. 168cm.Ø";"21,00";"214,05";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Levante Niquel Fabrilamp | 168 cm ";"Sorprendete con el Ventilador de Techo Levante Fabrilamp &#10003; Para espacios grandes debido a su tamaño &#10003; Ventilador motor Dc de 6 velocidades &#10003; kit de luz LED &#10003; Mando a distancia Fabrilamp";"Levante, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, levante";"8435161482686";;"ventilador-de-techo-levante-fabrilamp"
"31484168";"119391501";"Ventilador Bali Blanco Fabrilamp - 132cm.Ø";"21,00";"132,23";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Bali Fabrilamp | Blanco 132cm";"Sorprendete con el Ventilador de Techo Bali Fabrilamp &#10003; Ideal para una estancia grande &#10003; Ventilador AC de 3 velocidades &#10003; kit de luz LED &#10003; Mando a distancia fabrilamp Bali";"Bali, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, bali, blanco, Blanco";"8435161482556";;"ventilador-de-techo-bali-fabrilamp-blanco"
"31484216";"119291501";"Ventilador Cauro Blanco Fabrilamp - 132cm.Ø";"21,00";"116,53";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Cauro Fabrilamp | Blanco 132cm";"Sorprendete con el Ventilador de Techo Cauro Fabrilamp &#10003; Ideal para una estancia grande &#10003; Ventilador AC de 3 velocidades &#10003; kit de luz LED &#10003; Mando a distancia fabrilamp Bali";"Cauro , Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, cauro, blanco, Blanco";"8435161482518";;"ventilador-de-techo-cauro-fabrilamp-blanco"
"31484501";"104192310";"Ventilador Gregal Plata Fabrilamp - 132cm.Ø";"21,00";"120,66";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Gregal Fabrilamp | Plata 132cm";"Sorprendete con el Ventilador de Techo Gregal Fabrilamp &#10003; Ideal para una estancia grande &#10003; Ventilador AC de 3 velocidades &#10003; kit de luz LED &#10003; Mando a distancia fabrilamp Bali";"Gregal , Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, gregal, plata, Plata";"8435161405036";;"ventilador-de-techo-gregal-fabrilamp"
"31484850";"103892501";"Ventilador Biruji Blanco Fabrilamp - 130cm.Ø";"21,00";"98,35";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;"Ventiladores de techo\Ventiladores Vintage";;;;"FABRILAMP";"0";"Ventilador de Techo Biruji Fabrilamp | Blanco 130cm";"Sorprendete con el Ventilador de Techo Biruji Fabrilamp &#10003; Ideal para una estancia grande &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Biruji, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, biruji, blanco, Blanco";"8435161404954";;"ventilador-de-techo-biruji-fabrilamp"
"31485039";"094692336";"Ventilador de techo Autan Cuero Fabrilamp 132cmØ";"21,00";"96,694";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";;;;;"FABRILAMP";"0";"Ventilador Autan Fabrilamp - Ventilador Cuero con mando";"Refrescate con el Ventilador de Techo Autan de Fabrilamp &#10003; Mando a distancia &#10003; Motor Silencioso &#10003; 3 aspas &#10003; Motor robusto &#10003; Somos Servicio Tecnico.";"ventilador, techo, autan, fabrilamp, cuero, Cuero, Autan, Fabrilamp";"8435161482464";;"fabrilamp-ventilador-autan-cuero"
"31485046";"094692302";"Ventilador de techo Autan Marrón Fabrilamp 132cmØ";"21,00";"96,694";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";;;;;"FABRILAMP";"0";"Ventilador Autan Fabrilamp - Ventilador Marrón con mando";"Refrescate con el Ventilador de Techo Autan de Fabrilamp &#10003; Mando a distancia &#10003; Motor Silencioso &#10003; 3 aspas &#10003; Motor robusto &#10003; Somos Servicio Tecnico.";"ventilador, techo, autan, fabrilamp, marron, Marron, Autan, Fabrilamp";"8435161482457";;"fabrilamp-ventilador-autan-marron"
"31485081";"119890403";"Ventilador sin luz Ostro Niquel Fabrilamp - 132cm.Ø";"21,00";"99,13";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores sin luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Ostro Fabrilamp | Niquel 132cm";"Sorprendete con el Ventilador de Techo Ostro Fabrilamp &#10003; Ideal para interiores &#10003; Ventilador AC de 3 velocidades &#10003; Ventilador Sinb luz &#10003; Mando a distancia fabrilamp Bali";"Ostro, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, ostro, niquel, Niquel";"8435161482716";;"ventilador-de-techo-ostro-niquel-fabrilamp"
"31485131";"103791301";"Ventilador Aspro Blanco Fabrilamp motor DC. 116,8cm.Ø";"21,00";"161,03";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Aspro Blanco Fabrilamp | 116 cm Motor DC ";"Sorprendete con el moderno  Ventilador de Techo Levante Fabrilamp &#10003; Perfecto para interiores &#10003; Ventilador motor Dc de 6 velocidades &#10003; kit de luz LED &#10003; Mando a distancia Fabrilamp";"Aspro, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, aspro, blanco, Blanco";"8435161404947";;"ventilador-de-techo-aspro-fabrilamp-blanco"
"31491894";"103691301";"Ventilador Asifa Blanco Fabrilamp motor DC. 112cm.Ø";"21,00";"160,33";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Asifa Blanco Fabrilamp | 112 cm Motor DC";"Sorprendete con el Ventilador de Techo Asifa Fabrilamp &#10003; Genial para interiores &#10003; Ventilador motor Dc de 6 velocidades &#10003; kit de luz LED &#10003; Mando a distancia Fabrilamp";"Asifa, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, asifa";"8435161404916";;"ventilador-de-techo-asifa-fabrilamp-blanco"
"31496682";"104292301";"Ventilador Fuga Blanco Fabrilamp - 107cm.Ø";"21,00";"81,82";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Fuga Fabrilamp | Blanco 107cm";"Sorprendete con el Ventilador de Techo Fuga Fabrilamp &#10003; Ideal para interiores con un diseño moderno &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Fuga, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, fuga, blanco, Blanco";"8435161405043";;"ventilador-de-techo-fuga-fabrilamp"
"31496759";"103195101";"Ventilador Pontia Blanco Fabrilamp - 106cm.Ø";"21,00";"62,81";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";;;;"FABRILAMP";"0";"Ventilador de Techo Pontia Fabrilamp | Blanco 106cm";"Sorprendete con el Ventilador de Techo Pontia Fabrilamp &#10003; Ideal para interiores con un diseño moderno &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Pontia , Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, pontia, blanco, Blanco";"8435161403100";;"ventilador-de-techo-pontia-blanco-fabrilamp"
"31496807";"103195163";"Ventilador Pontia Niquel Fabrilamp - 106cm.Ø";"21,00";"62,81";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";;;;;"FABRILAMP";"0";"Ventilador de Techo Pontia Fabrilamp | Niquel 106cm";"Sorprendete con el Ventilador de Techo Pontia Fabrilamp &#10003; Ideal para interiores con un diseño moderno &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Pontia , Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, pontia, niquel, Niquel";"8435161403087";;"ventilador-de-techo-pontia-niquel-fabrilamp"
"31496943";"103195135";"Ventilador Pontia Oro envejecido Fabrilamp - 106cm.Ø";"21,00";"62,81";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";;;;;"FABRILAMP";"0";"Ventilador de Techo Pontia Fabrilamp | Nogal 106cm";"Sorprendete con el Ventilador de Techo Pontia Fabrilamp &#10003; Ideal para interiores con un diseño moderno &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Pontia , Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, pontia, nogal, Nogal";"8435161403094";;"ventilador-de-techo-pontia-nogal-fabrilamp"
"31497010";"057991510";"Ventilador Cibeles Niquel Fabrilamp - 107cm.Ø";"21,00";"58,68";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";;;;"FABRILAMP";"0";"Ventilador de Techo Cibeles Fabrilamp | Niquel 106cm";"Sorprendete con el Ventilador de Techo Cibeles Fabrilamp &#10003; Ideal para interiores con un diseño moderno &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Cibeles, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, cibeles, niquel, Niquel";"8435161556394";;"ventilador-de-techo-cibeles-niquel"
"31497046";"057991536";"Ventilador Cibeles Nogal Fabrilamp - 107cm.Ø";"21,00";"58,68";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";;;;"FABRILAMP";"0";"Ventilador de Techo Cibeles Fabrilamp | Nogal 106cm";"Sorprendete con el Ventilador de Techo Cibeles Fabrilamp &#10003; Ideal para interiores con un diseño moderno &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Cibeles, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, cibeles, nogal, Nogal";"8435161556387";;"ventilador-de-techo-cibeles-nogal"
"31497063";"119192401";"Ventilador Tramontana Blanco Fabrilamp - 107cm.Ø";"21,00";"61,16";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";;;;"FABRILAMP";"0";"Ventilador de Techo Tramontana Fabrilamp | Blanco 107cm";"Sorprendete con el Ventilador de Techo Tramontana Fabrilamp &#10003; Ideal para una estancia grande &#10003; Ventilador AC de 3 velocidades &#10003; kit de luz LED &#10003; Mando a distancia fabrilamp Bali";"Tramontana, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, tramontana, blanco, Blanco";"8435161482495";;"ventilador-de-techo-tramontana-blanco-fabrilamp"
"31497226";"119693401";"Ventilador Galerna Blanco Fabrilamp - 107cm.Ø";"21,00";"62,81";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";"Ventiladores de techo\Ventiladores modernos";"Ventiladores de techo\Ventiladores Clasicos";;;;;"FABRILAMP";"0";"Ventilador de Techo Galerna Fabrilamp | Blanco 107cm";"Sorprendete con el Ventilador de Techo Galerna Fabrilamp &#10003; Ideal para interiores con un diseño clasico y vintage &#10003; Ventilador AC de 3 velocidades &#10003; Mando a distancia fabrilamp Bali &#10003;";"Galerna, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, galerna, blanco, Blanco";"8435161482723";;"ventilador-de-techo-galerna-blanco"
"31497293";"103992468";"Ventilador Bornan Blanco Fabrilamp - 107cm.Ø";"21,00";"88,43";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Corriente Alterna";;"Ventiladores de techo\Ventiladores Clasicos";"Ventiladores de techo\Ventiladores Vintage";;;;"FABRILAMP";"0";"Ventilador de Techo Bornan Fabrilamp | Blanco 107cm";"Sorprendete con el Ventilador de Techo Bornan Fabrilamp &#10003; Ideal para interiores clasicos y vintage &#10003; Ventilador AC de 3 velocidades &#10003; kit de luz LED &#10003; Mando a distancia fabrilamp ";"Bornan, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, bornan, blanco, Blanco, haya, Haya";"8435161404985";;"ventilador-de-techo-bornan-blanco"
"31503494";"103293110";"Ventilador Narai FABRILAMP - Gris Motor DC 132cm Ø.";"21,00";"148,76";"Ventiladores de techo\Ventiladores de techo";"Ventiladores de techo\Ventiladores con luz";"Ventiladores de techo\Nuestras marcas de Ventiladores\Ventiladores Fabrilamp";"Ventiladores de techo\Ventiladores Motor Bajo Consumo - DC";"Ventiladores de techo\Ventiladores modernos";;;;;;"FABRILAMP";"0";"Ventilador de Techo Narai Fabrilamp - Ventilador gris motor DC";"Sorprendete con el Ventilador de Techo Narai de Fabrilamp &#10003; Motor DC de 5 velocidades &#10003; bajo consumo &#10003; Mando a distancia &#10003; Oferta en el ventilador Fabrilamp Narai";"Narai, Fabrilamp, ventilador de techo, fabrilamp, ventiladores de techo, narai";"8435161403063";;"ventilador-de-techo-narai-fabrilamp"
